# NodeID X Y Z
19859 0.650000 0.075000 0.175000
19860 0.650000 0.075000 0.200000
19861 0.650000 0.100000 0.125000
19862 0.650000 0.100000 0.150000
19863 0.650000 0.100000 0.175000
19864 0.650000 0.100000 0.200000
19865 0.675000 0.000000 0.125000
19866 0.675000 0.025000 0.125000
19867 0.675000 0.000000 0.150000
19868 0.675000 0.025000 0.150000
19869 0.675000 0.000000 0.175000
19870 0.675000 0.025000 0.175000
19871 0.675000 0.000000 0.200000
19872 0.675000 0.025000 0.200000
19873 0.675000 0.050000 0.125000
19874 0.675000 0.050000 0.150000
19875 0.675000 0.050000 0.175000
19876 0.675000 0.050000 0.200000
19877 0.675000 0.075000 0.125000
19878 0.675000 0.075000 0.150000
19879 0.675000 0.075000 0.175000
19880 0.675000 0.075000 0.200000
19881 0.675000 0.100000 0.125000
19882 0.675000 0.100000 0.150000
19883 0.675000 0.100000 0.175000
19884 0.675000 0.100000 0.200000
19885 0.700000 0.000000 0.125000
19886 0.700000 0.025000 0.125000
19887 0.700000 0.000000 0.150000
19888 0.700000 0.025000 0.150000
19889 0.700000 0.000000 0.175000
19890 0.700000 0.025000 0.175000
19891 0.700000 0.000000 0.200000
19892 0.700000 0.025000 0.200000
19893 0.700000 0.050000 0.125000
19894 0.700000 0.050000 0.150000
19895 0.700000 0.050000 0.175000
19896 0.700000 0.050000 0.200000
19897 0.700000 0.075000 0.125000
19898 0.700000 0.075000 0.150000
19899 0.700000 0.075000 0.175000
19900 0.700000 0.075000 0.200000
19901 0.700000 0.100000 0.125000
19902 0.700000 0.100000 0.150000
19903 0.700000 0.100000 0.175000
19904 0.700000 0.100000 0.200000
19905 0.625000 0.125000 0.000000
19906 0.625000 0.125000 0.025000
19907 0.625000 0.125000 0.050000
19908 0.625000 0.125000 0.075000
19909 0.625000 0.125000 0.100000
19910 0.625000 0.150000 0.000000
19911 0.625000 0.150000 0.025000
19912 0.625000 0.150000 0.050000
19913 0.625000 0.150000 0.075000
19914 0.625000 0.150000 0.100000
19915 0.625000 0.175000 0.000000
19916 0.625000 0.175000 0.025000
19917 0.625000 0.175000 0.050000
19918 0.625000 0.175000 0.075000
19919 0.625000 0.175000 0.100000
19920 0.625000 0.200000 0.000000
19921 0.625000 0.200000 0.025000
19922 0.625000 0.200000 0.050000
19923 0.625000 0.200000 0.075000
19924 0.625000 0.200000 0.100000
19925 0.650000 0.125000 0.000000
19926 0.650000 0.125000 0.025000
19927 0.650000 0.125000 0.050000
19928 0.650000 0.125000 0.075000
19929 0.650000 0.125000 0.100000
19930 0.650000 0.150000 0.000000
19931 0.650000 0.150000 0.025000
19932 0.650000 0.150000 0.050000
19933 0.650000 0.150000 0.075000
19934 0.650000 0.150000 0.100000
19935 0.650000 0.175000 0.000000
19936 0.650000 0.175000 0.025000
19937 0.650000 0.175000 0.050000
19938 0.650000 0.175000 0.075000
19939 0.650000 0.175000 0.100000
19940 0.650000 0.200000 0.000000
19941 0.650000 0.200000 0.025000
19942 0.650000 0.200000 0.050000
19943 0.650000 0.200000 0.075000
19944 0.650000 0.200000 0.100000
19945 0.675000 0.125000 0.000000
19946 0.675000 0.125000 0.025000
19947 0.675000 0.125000 0.050000
19948 0.675000 0.125000 0.075000
19949 0.675000 0.125000 0.100000
19950 0.675000 0.150000 0.000000
19951 0.675000 0.150000 0.025000
19952 0.675000 0.150000 0.050000
19953 0.675000 0.150000 0.075000
19954 0.675000 0.150000 0.100000
19955 0.675000 0.175000 0.000000
19956 0.675000 0.175000 0.025000
19957 0.675000 0.175000 0.050000
19958 0.675000 0.175000 0.075000
19959 0.675000 0.175000 0.100000
19960 0.675000 0.200000 0.000000
19961 0.675000 0.200000 0.025000
19962 0.675000 0.200000 0.050000
19963 0.675000 0.200000 0.075000
19964 0.675000 0.200000 0.100000
19965 0.700000 0.125000 0.000000
19966 0.700000 0.125000 0.025000
19967 0.700000 0.125000 0.050000
19968 0.700000 0.125000 0.075000
19969 0.700000 0.125000 0.100000
19970 0.700000 0.150000 0.000000
19971 0.700000 0.150000 0.025000
19972 0.700000 0.150000 0.050000
19973 0.700000 0.150000 0.075000
19974 0.700000 0.150000 0.100000
19975 0.700000 0.175000 0.000000
19976 0.700000 0.175000 0.025000
19977 0.700000 0.175000 0.050000
19978 0.700000 0.175000 0.075000
19979 0.700000 0.175000 0.100000
19980 0.700000 0.200000 0.000000
19981 0.700000 0.200000 0.025000
19982 0.700000 0.200000 0.050000
19983 0.700000 0.200000 0.075000
19984 0.700000 0.200000 0.100000
19985 0.625000 0.125000 0.125000
19986 0.625000 0.125000 0.150000
19987 0.625000 0.125000 0.175000
19988 0.625000 0.125000 0.200000
19989 0.625000 0.150000 0.125000
19990 0.625000 0.150000 0.150000
19991 0.625000 0.150000 0.175000
19992 0.625000 0.150000 0.200000
19993 0.625000 0.175000 0.125000
19994 0.625000 0.175000 0.150000
19995 0.625000 0.175000 0.175000
19996 0.625000 0.175000 0.200000
19997 0.625000 0.200000 0.125000
19998 0.625000 0.200000 0.150000
19999 0.625000 0.200000 0.175000
20000 0.625000 0.200000 0.200000
20001 0.650000 0.125000 0.125000
20002 0.650000 0.125000 0.150000
20003 0.650000 0.125000 0.175000
20004 0.650000 0.125000 0.200000
20005 0.650000 0.150000 0.125000
20006 0.650000 0.150000 0.150000
20007 0.650000 0.150000 0.175000
20008 0.650000 0.150000 0.200000
20009 0.650000 0.175000 0.125000
20010 0.650000 0.175000 0.150000
20011 0.650000 0.175000 0.175000
20012 0.650000 0.175000 0.200000
20013 0.650000 0.200000 0.125000
20014 0.650000 0.200000 0.150000
20015 0.650000 0.200000 0.175000
20016 0.650000 0.200000 0.200000
20017 0.675000 0.125000 0.125000
20018 0.675000 0.125000 0.150000
20019 0.675000 0.125000 0.175000
20020 0.675000 0.125000 0.200000
20021 0.675000 0.150000 0.125000
20022 0.675000 0.150000 0.150000
20023 0.675000 0.150000 0.175000
20024 0.675000 0.150000 0.200000
20025 0.675000 0.175000 0.125000
20026 0.675000 0.175000 0.150000
20027 0.675000 0.175000 0.175000
20028 0.675000 0.175000 0.200000
20029 0.675000 0.200000 0.125000
20030 0.675000 0.200000 0.150000
20031 0.675000 0.200000 0.175000
20032 0.675000 0.200000 0.200000
20033 0.700000 0.125000 0.125000
20034 0.700000 0.125000 0.150000
20035 0.700000 0.125000 0.175000
20036 0.700000 0.125000 0.200000
20037 0.700000 0.150000 0.125000
20038 0.700000 0.150000 0.150000
20039 0.700000 0.150000 0.175000
20040 0.700000 0.150000 0.200000
20041 0.700000 0.175000 0.125000
20042 0.700000 0.175000 0.150000
20043 0.700000 0.175000 0.175000
20044 0.700000 0.175000 0.200000
20045 0.700000 0.200000 0.125000
20046 0.700000 0.200000 0.150000
20047 0.700000 0.200000 0.175000
20048 0.700000 0.200000 0.200000
20049 0.625000 0.225000 0.000000
20050 0.625000 0.225000 0.025000
20051 0.625000 0.225000 0.050000
20052 0.625000 0.225000 0.075000
20053 0.625000 0.225000 0.100000
20054 0.625000 0.250000 0.000000
20055 0.625000 0.250000 0.025000
20056 0.625000 0.250000 0.050000
20057 0.625000 0.250000 0.075000
20058 0.625000 0.250000 0.100000
20059 0.625000 0.275000 0.000000
20060 0.625000 0.275000 0.025000
20061 0.625000 0.275000 0.050000
20062 0.625000 0.275000 0.075000
20063 0.625000 0.275000 0.100000
20064 0.625000 0.300000 0.000000
20065 0.625000 0.300000 0.025000
20066 0.625000 0.300000 0.050000
20067 0.625000 0.300000 0.075000
20068 0.625000 0.300000 0.100000
20069 0.650000 0.225000 0.000000
20070 0.650000 0.225000 0.025000
20071 0.650000 0.225000 0.050000
20072 0.650000 0.225000 0.075000
20073 0.650000 0.225000 0.100000
20074 0.650000 0.250000 0.000000
20075 0.650000 0.250000 0.025000
20076 0.650000 0.250000 0.050000
20077 0.650000 0.250000 0.075000
20078 0.650000 0.250000 0.100000
20079 0.650000 0.275000 0.000000
20080 0.650000 0.275000 0.025000
20081 0.650000 0.275000 0.050000
20082 0.650000 0.275000 0.075000
20083 0.650000 0.275000 0.100000
20084 0.650000 0.300000 0.000000
20085 0.650000 0.300000 0.025000
20086 0.650000 0.300000 0.050000
20087 0.650000 0.300000 0.075000
20088 0.650000 0.300000 0.100000
20089 0.675000 0.225000 0.000000
20090 0.675000 0.225000 0.025000
20091 0.675000 0.225000 0.050000
20092 0.675000 0.225000 0.075000
20093 0.675000 0.225000 0.100000
20094 0.675000 0.250000 0.000000
20095 0.675000 0.250000 0.025000
20096 0.675000 0.250000 0.050000
20097 0.675000 0.250000 0.075000
20098 0.675000 0.250000 0.100000
20099 0.675000 0.275000 0.000000
20100 0.675000 0.275000 0.025000
20101 0.675000 0.275000 0.050000
20102 0.675000 0.275000 0.075000
20103 0.675000 0.275000 0.100000
20104 0.675000 0.300000 0.000000
20105 0.675000 0.300000 0.025000
20106 0.675000 0.300000 0.050000
20107 0.675000 0.300000 0.075000
20108 0.675000 0.300000 0.100000
20109 0.700000 0.225000 0.000000
20110 0.700000 0.225000 0.025000
20111 0.700000 0.225000 0.050000
20112 0.700000 0.225000 0.075000
20113 0.700000 0.225000 0.100000
20114 0.700000 0.250000 0.000000
20115 0.700000 0.250000 0.025000
20116 0.700000 0.250000 0.050000
20117 0.700000 0.250000 0.075000
20118 0.700000 0.250000 0.100000
20119 0.700000 0.275000 0.000000
20120 0.700000 0.275000 0.025000
20121 0.700000 0.275000 0.050000
20122 0.700000 0.275000 0.075000
20123 0.700000 0.275000 0.100000
20124 0.700000 0.300000 0.000000
20125 0.700000 0.300000 0.025000
20126 0.700000 0.300000 0.050000
20127 0.700000 0.300000 0.075000
20128 0.700000 0.300000 0.100000
20129 0.625000 0.225000 0.125000
20130 0.625000 0.225000 0.150000
20131 0.625000 0.225000 0.175000
20132 0.625000 0.225000 0.200000
20133 0.625000 0.250000 0.125000
20134 0.625000 0.250000 0.150000
20135 0.625000 0.250000 0.175000
20136 0.625000 0.250000 0.200000
20137 0.625000 0.275000 0.125000
20138 0.625000 0.275000 0.150000
20139 0.625000 0.275000 0.175000
20140 0.625000 0.275000 0.200000
20141 0.625000 0.300000 0.125000
20142 0.625000 0.300000 0.150000
20143 0.625000 0.300000 0.175000
20144 0.625000 0.300000 0.200000
20145 0.650000 0.225000 0.125000
20146 0.650000 0.225000 0.150000
20147 0.650000 0.225000 0.175000
20148 0.650000 0.225000 0.200000
20149 0.650000 0.250000 0.125000
20150 0.650000 0.250000 0.150000
20151 0.650000 0.250000 0.175000
20152 0.650000 0.250000 0.200000
20153 0.650000 0.275000 0.125000
20154 0.650000 0.275000 0.150000
20155 0.650000 0.275000 0.175000
20156 0.650000 0.275000 0.200000
20157 0.650000 0.300000 0.125000
20158 0.650000 0.300000 0.150000
20159 0.650000 0.300000 0.175000
20160 0.650000 0.300000 0.200000
20161 0.675000 0.225000 0.125000
20162 0.675000 0.225000 0.150000
20163 0.675000 0.225000 0.175000
20164 0.675000 0.225000 0.200000
20165 0.675000 0.250000 0.125000
20166 0.675000 0.250000 0.150000
20167 0.675000 0.250000 0.175000
20168 0.675000 0.250000 0.200000
20169 0.675000 0.275000 0.125000
20170 0.675000 0.275000 0.150000
20171 0.675000 0.275000 0.175000
20172 0.675000 0.275000 0.200000
20173 0.675000 0.300000 0.125000
20174 0.675000 0.300000 0.150000
20175 0.675000 0.300000 0.175000
20176 0.675000 0.300000 0.200000
20177 0.700000 0.225000 0.125000
20178 0.700000 0.225000 0.150000
20179 0.700000 0.225000 0.175000
20180 0.700000 0.225000 0.200000
20181 0.700000 0.250000 0.125000
20182 0.700000 0.250000 0.150000
20183 0.700000 0.250000 0.175000
20184 0.700000 0.250000 0.200000
20185 0.700000 0.275000 0.125000
20186 0.700000 0.275000 0.150000
20187 0.700000 0.275000 0.175000
20188 0.700000 0.275000 0.200000
20189 0.700000 0.300000 0.125000
20190 0.700000 0.300000 0.150000
20191 0.700000 0.300000 0.175000
20192 0.700000 0.300000 0.200000
20193 0.625000 0.325000 0.000000
20194 0.625000 0.325000 0.025000
20195 0.625000 0.325000 0.050000
20196 0.625000 0.325000 0.075000
20197 0.625000 0.325000 0.100000
20198 0.625000 0.350000 0.000000
20199 0.625000 0.350000 0.025000
20200 0.625000 0.350000 0.050000
20201 0.625000 0.350000 0.075000
20202 0.625000 0.350000 0.100000
20203 0.625000 0.375000 0.000000
20204 0.625000 0.375000 0.025000
20205 0.625000 0.375000 0.050000
20206 0.625000 0.375000 0.075000
20207 0.625000 0.375000 0.100000
20208 0.625000 0.400000 0.000000
20209 0.625000 0.400000 0.025000
20210 0.625000 0.400000 0.050000
20211 0.625000 0.400000 0.075000
20212 0.625000 0.400000 0.100000
20213 0.650000 0.325000 0.000000
20214 0.650000 0.325000 0.025000
20215 0.650000 0.325000 0.050000
20216 0.650000 0.325000 0.075000
20217 0.650000 0.325000 0.100000
20218 0.650000 0.350000 0.000000
20219 0.650000 0.350000 0.025000
20220 0.650000 0.350000 0.050000
20221 0.650000 0.350000 0.075000
20222 0.650000 0.350000 0.100000
20223 0.650000 0.375000 0.000000
20224 0.650000 0.375000 0.025000
20225 0.650000 0.375000 0.050000
20226 0.650000 0.375000 0.075000
20227 0.650000 0.375000 0.100000
20228 0.650000 0.400000 0.000000
20229 0.650000 0.400000 0.025000
20230 0.650000 0.400000 0.050000
20231 0.650000 0.400000 0.075000
20232 0.650000 0.400000 0.100000
20233 0.675000 0.325000 0.000000
20234 0.675000 0.325000 0.025000
20235 0.675000 0.325000 0.050000
20236 0.675000 0.325000 0.075000
20237 0.675000 0.325000 0.100000
20238 0.675000 0.350000 0.000000
20239 0.675000 0.350000 0.025000
20240 0.675000 0.350000 0.050000
20241 0.675000 0.350000 0.075000
20242 0.675000 0.350000 0.100000
20243 0.675000 0.375000 0.000000
20244 0.675000 0.375000 0.025000
20245 0.675000 0.375000 0.050000
20246 0.675000 0.375000 0.075000
20247 0.675000 0.375000 0.100000
20248 0.675000 0.400000 0.000000
20249 0.675000 0.400000 0.025000
20250 0.675000 0.400000 0.050000
20251 0.675000 0.400000 0.075000
20252 0.675000 0.400000 0.100000
20253 0.700000 0.325000 0.000000
20254 0.700000 0.325000 0.025000
20255 0.700000 0.325000 0.050000
20256 0.700000 0.325000 0.075000
20257 0.700000 0.325000 0.100000
20258 0.700000 0.350000 0.000000
20259 0.700000 0.350000 0.025000
20260 0.700000 0.350000 0.050000
20261 0.700000 0.350000 0.075000
20262 0.700000 0.350000 0.100000
20263 0.700000 0.375000 0.000000
20264 0.700000 0.375000 0.025000
20265 0.700000 0.375000 0.050000
20266 0.700000 0.375000 0.075000
20267 0.700000 0.375000 0.100000
20268 0.700000 0.400000 0.000000
20269 0.700000 0.400000 0.025000
20270 0.700000 0.400000 0.050000
20271 0.700000 0.400000 0.075000
20272 0.700000 0.400000 0.100000
20273 0.625000 0.325000 0.125000
20274 0.625000 0.325000 0.150000
20275 0.625000 0.325000 0.175000
20276 0.625000 0.325000 0.200000
20277 0.625000 0.350000 0.125000
20278 0.625000 0.350000 0.150000
20279 0.625000 0.350000 0.175000
20280 0.625000 0.350000 0.200000
20281 0.625000 0.375000 0.125000
20282 0.625000 0.375000 0.150000
20283 0.625000 0.375000 0.175000
20284 0.625000 0.375000 0.200000
20285 0.625000 0.400000 0.125000
20286 0.625000 0.400000 0.150000
20287 0.625000 0.400000 0.175000
20288 0.625000 0.400000 0.200000
20289 0.650000 0.325000 0.125000
20290 0.650000 0.325000 0.150000
20291 0.650000 0.325000 0.175000
20292 0.650000 0.325000 0.200000
20293 0.650000 0.350000 0.125000
20294 0.650000 0.350000 0.150000
20295 0.650000 0.350000 0.175000
20296 0.650000 0.350000 0.200000
20297 0.650000 0.375000 0.125000
20298 0.650000 0.375000 0.150000
20299 0.650000 0.375000 0.175000
20300 0.650000 0.375000 0.200000
20301 0.650000 0.400000 0.125000
20302 0.650000 0.400000 0.150000
20303 0.650000 0.400000 0.175000
20304 0.650000 0.400000 0.200000
20305 0.675000 0.325000 0.125000
20306 0.675000 0.325000 0.150000
20307 0.675000 0.325000 0.175000
20308 0.675000 0.325000 0.200000
20309 0.675000 0.350000 0.125000
20310 0.675000 0.350000 0.150000
20311 0.675000 0.350000 0.175000
20312 0.675000 0.350000 0.200000
20313 0.675000 0.375000 0.125000
20314 0.675000 0.375000 0.150000
20315 0.675000 0.375000 0.175000
20316 0.675000 0.375000 0.200000
20317 0.675000 0.400000 0.125000
20318 0.675000 0.400000 0.150000
20319 0.675000 0.400000 0.175000
20320 0.675000 0.400000 0.200000
20321 0.700000 0.325000 0.125000
20322 0.700000 0.325000 0.150000
20323 0.700000 0.325000 0.175000
20324 0.700000 0.325000 0.200000
20325 0.700000 0.350000 0.125000
20326 0.700000 0.350000 0.150000
20327 0.700000 0.350000 0.175000
20328 0.700000 0.350000 0.200000
20329 0.700000 0.375000 0.125000
20330 0.700000 0.375000 0.150000
20331 0.700000 0.375000 0.175000
20332 0.700000 0.375000 0.200000
20333 0.700000 0.400000 0.125000
20334 0.700000 0.400000 0.150000
20335 0.700000 0.400000 0.175000
20336 0.700000 0.400000 0.200000
20337 0.625000 0.425000 0.000000
20338 0.625000 0.425000 0.025000
20339 0.625000 0.425000 0.050000
20340 0.625000 0.425000 0.075000
20341 0.625000 0.425000 0.100000
20342 0.625000 0.450000 0.000000
20343 0.625000 0.450000 0.025000
20344 0.625000 0.450000 0.050000
20345 0.625000 0.450000 0.075000
20346 0.625000 0.450000 0.100000
20347 0.625000 0.475000 0.000000
20348 0.625000 0.475000 0.025000
20349 0.625000 0.475000 0.050000
20350 0.625000 0.475000 0.075000
20351 0.625000 0.475000 0.100000
20352 0.625000 0.500000 0.000000
20353 0.625000 0.500000 0.025000
20354 0.625000 0.500000 0.050000
20355 0.625000 0.500000 0.075000
20356 0.625000 0.500000 0.100000
20357 0.650000 0.425000 0.000000
20358 0.650000 0.425000 0.025000
20359 0.650000 0.425000 0.050000
20360 0.650000 0.425000 0.075000
20361 0.650000 0.425000 0.100000
20362 0.650000 0.450000 0.000000
20363 0.650000 0.450000 0.025000
20364 0.650000 0.450000 0.050000
20365 0.650000 0.450000 0.075000
20366 0.650000 0.450000 0.100000
20367 0.650000 0.475000 0.000000
20368 0.650000 0.475000 0.025000
20369 0.650000 0.475000 0.050000
20370 0.650000 0.475000 0.075000
20371 0.650000 0.475000 0.100000
20372 0.650000 0.500000 0.000000
20373 0.650000 0.500000 0.025000
20374 0.650000 0.500000 0.050000
20375 0.650000 0.500000 0.075000
20376 0.650000 0.500000 0.100000
20377 0.675000 0.425000 0.000000
20378 0.675000 0.425000 0.025000
20379 0.675000 0.425000 0.050000
20380 0.675000 0.425000 0.075000
20381 0.675000 0.425000 0.100000
20382 0.675000 0.450000 0.000000
20383 0.675000 0.450000 0.025000
20384 0.675000 0.450000 0.050000
20385 0.675000 0.450000 0.075000
20386 0.675000 0.450000 0.100000
20387 0.675000 0.475000 0.000000
20388 0.675000 0.475000 0.025000
20389 0.675000 0.475000 0.050000
20390 0.675000 0.475000 0.075000
20391 0.675000 0.475000 0.100000
20392 0.675000 0.500000 0.000000
20393 0.675000 0.500000 0.025000
20394 0.675000 0.500000 0.050000
20395 0.675000 0.500000 0.075000
20396 0.675000 0.500000 0.100000
20397 0.700000 0.425000 0.000000
20398 0.700000 0.425000 0.025000
20399 0.700000 0.425000 0.050000
20400 0.700000 0.425000 0.075000
20401 0.700000 0.425000 0.100000
20402 0.700000 0.450000 0.000000
20403 0.700000 0.450000 0.025000
20404 0.700000 0.450000 0.050000
20405 0.700000 0.450000 0.075000
20406 0.700000 0.450000 0.100000
20407 0.700000 0.475000 0.000000
20408 0.700000 0.475000 0.025000
20409 0.700000 0.475000 0.050000
20410 0.700000 0.475000 0.075000
20411 0.700000 0.475000 0.100000
20412 0.700000 0.500000 0.000000
20413 0.700000 0.500000 0.025000
20414 0.700000 0.500000 0.050000
20415 0.700000 0.500000 0.075000
20416 0.700000 0.500000 0.100000
20417 0.625000 0.425000 0.125000
20418 0.625000 0.425000 0.150000
20419 0.625000 0.425000 0.175000
20420 0.625000 0.425000 0.200000
20421 0.625000 0.450000 0.125000
20422 0.625000 0.450000 0.150000
20423 0.625000 0.450000 0.175000
20424 0.625000 0.450000 0.200000
20425 0.625000 0.475000 0.125000
20426 0.625000 0.475000 0.150000
20427 0.625000 0.475000 0.175000
20428 0.625000 0.475000 0.200000
20429 0.625000 0.500000 0.125000
20430 0.625000 0.500000 0.150000
20431 0.625000 0.500000 0.175000
20432 0.625000 0.500000 0.200000
20433 0.650000 0.425000 0.125000
20434 0.650000 0.425000 0.150000
20435 0.650000 0.425000 0.175000
20436 0.650000 0.425000 0.200000
20437 0.650000 0.450000 0.125000
20438 0.650000 0.450000 0.150000
20439 0.650000 0.450000 0.175000
20440 0.650000 0.450000 0.200000
20441 0.650000 0.475000 0.125000
20442 0.650000 0.475000 0.150000
20443 0.650000 0.475000 0.175000
20444 0.650000 0.475000 0.200000
20445 0.650000 0.500000 0.125000
20446 0.650000 0.500000 0.150000
20447 0.650000 0.500000 0.175000
20448 0.650000 0.500000 0.200000
20449 0.675000 0.425000 0.125000
20450 0.675000 0.425000 0.150000
20451 0.675000 0.425000 0.175000
20452 0.675000 0.425000 0.200000
20453 0.675000 0.450000 0.125000
20454 0.675000 0.450000 0.150000
20455 0.675000 0.450000 0.175000
20456 0.675000 0.450000 0.200000
20457 0.675000 0.475000 0.125000
20458 0.675000 0.475000 0.150000
20459 0.675000 0.475000 0.175000
20460 0.675000 0.475000 0.200000
20461 0.675000 0.500000 0.125000
20462 0.675000 0.500000 0.150000
20463 0.675000 0.500000 0.175000
20464 0.675000 0.500000 0.200000
20465 0.700000 0.425000 0.125000
20466 0.700000 0.425000 0.150000
20467 0.700000 0.425000 0.175000
20468 0.700000 0.425000 0.200000
20469 0.700000 0.450000 0.125000
20470 0.700000 0.450000 0.150000
20471 0.700000 0.450000 0.175000
20472 0.700000 0.450000 0.200000
20473 0.700000 0.475000 0.125000
20474 0.700000 0.475000 0.150000
20475 0.700000 0.475000 0.175000
20476 0.700000 0.475000 0.200000
20477 0.700000 0.500000 0.125000
20478 0.700000 0.500000 0.150000
20479 0.700000 0.500000 0.175000
20480 0.700000 0.500000 0.200000
20481 0.625000 0.525000 0.000000
20482 0.625000 0.525000 0.025000
20483 0.625000 0.525000 0.050000
20484 0.625000 0.525000 0.075000
20485 0.625000 0.525000 0.100000
20486 0.625000 0.550000 0.000000
20487 0.625000 0.550000 0.025000
20488 0.625000 0.550000 0.050000
20489 0.625000 0.550000 0.075000
20490 0.625000 0.550000 0.100000
20491 0.625000 0.575000 0.000000
20492 0.625000 0.575000 0.025000
20493 0.625000 0.575000 0.050000
20494 0.625000 0.575000 0.075000
20495 0.625000 0.575000 0.100000
20496 0.625000 0.600000 0.000000
20497 0.625000 0.600000 0.025000
20498 0.625000 0.600000 0.050000
20499 0.625000 0.600000 0.075000
20500 0.625000 0.600000 0.100000
20501 0.650000 0.525000 0.000000
20502 0.650000 0.525000 0.025000
20503 0.650000 0.525000 0.050000
20504 0.650000 0.525000 0.075000
20505 0.650000 0.525000 0.100000
20506 0.650000 0.550000 0.000000
20507 0.650000 0.550000 0.025000
20508 0.650000 0.550000 0.050000
20509 0.650000 0.550000 0.075000
20510 0.650000 0.550000 0.100000
20511 0.650000 0.575000 0.000000
20512 0.650000 0.575000 0.025000
20513 0.650000 0.575000 0.050000
20514 0.650000 0.575000 0.075000
20515 0.650000 0.575000 0.100000
20516 0.650000 0.600000 0.000000
20517 0.650000 0.600000 0.025000
20518 0.650000 0.600000 0.050000
20519 0.650000 0.600000 0.075000
20520 0.650000 0.600000 0.100000
20521 0.675000 0.525000 0.000000
20522 0.675000 0.525000 0.025000
20523 0.675000 0.525000 0.050000
20524 0.675000 0.525000 0.075000
20525 0.675000 0.525000 0.100000
20526 0.675000 0.550000 0.000000
20527 0.675000 0.550000 0.025000
20528 0.675000 0.550000 0.050000
20529 0.675000 0.550000 0.075000
20530 0.675000 0.550000 0.100000
20531 0.675000 0.575000 0.000000
20532 0.675000 0.575000 0.025000
20533 0.675000 0.575000 0.050000
20534 0.675000 0.575000 0.075000
20535 0.675000 0.575000 0.100000
20536 0.675000 0.600000 0.000000
20537 0.675000 0.600000 0.025000
20538 0.675000 0.600000 0.050000
20539 0.675000 0.600000 0.075000
20540 0.675000 0.600000 0.100000
20541 0.700000 0.525000 0.000000
20542 0.700000 0.525000 0.025000
20543 0.700000 0.525000 0.050000
20544 0.700000 0.525000 0.075000
20545 0.700000 0.525000 0.100000
20546 0.700000 0.550000 0.000000
20547 0.700000 0.550000 0.025000
20548 0.700000 0.550000 0.050000
20549 0.700000 0.550000 0.075000
20550 0.700000 0.550000 0.100000
20551 0.700000 0.575000 0.000000
20552 0.700000 0.575000 0.025000
20553 0.700000 0.575000 0.050000
20554 0.700000 0.575000 0.075000
20555 0.700000 0.575000 0.100000
20556 0.700000 0.600000 0.000000
20557 0.700000 0.600000 0.025000
20558 0.700000 0.600000 0.050000
20559 0.700000 0.600000 0.075000
20560 0.700000 0.600000 0.100000
20561 0.625000 0.525000 0.125000
20562 0.625000 0.525000 0.150000
20563 0.625000 0.525000 0.175000
20564 0.625000 0.525000 0.200000
20565 0.625000 0.550000 0.125000
20566 0.625000 0.550000 0.150000
20567 0.625000 0.550000 0.175000
20568 0.625000 0.550000 0.200000
20569 0.625000 0.575000 0.125000
20570 0.625000 0.575000 0.150000
20571 0.625000 0.575000 0.175000
20572 0.625000 0.575000 0.200000
20573 0.625000 0.600000 0.125000
20574 0.625000 0.600000 0.150000
20575 0.625000 0.600000 0.175000
20576 0.625000 0.600000 0.200000
20577 0.650000 0.525000 0.125000
20578 0.650000 0.525000 0.150000
20579 0.650000 0.525000 0.175000
20580 0.650000 0.525000 0.200000
20581 0.650000 0.550000 0.125000
20582 0.650000 0.550000 0.150000
20583 0.650000 0.550000 0.175000
20584 0.650000 0.550000 0.200000
20585 0.650000 0.575000 0.125000
20586 0.650000 0.575000 0.150000
20587 0.650000 0.575000 0.175000
20588 0.650000 0.575000 0.200000
20589 0.650000 0.600000 0.125000
20590 0.650000 0.600000 0.150000
20591 0.650000 0.600000 0.175000
20592 0.650000 0.600000 0.200000
20593 0.675000 0.525000 0.125000
20594 0.675000 0.525000 0.150000
20595 0.675000 0.525000 0.175000
20596 0.675000 0.525000 0.200000
20597 0.675000 0.550000 0.125000
20598 0.675000 0.550000 0.150000
20599 0.675000 0.550000 0.175000
20600 0.675000 0.550000 0.200000
20601 0.675000 0.575000 0.125000
20602 0.675000 0.575000 0.150000
20603 0.675000 0.575000 0.175000
20604 0.675000 0.575000 0.200000
20605 0.675000 0.600000 0.125000
20606 0.675000 0.600000 0.150000
20607 0.675000 0.600000 0.175000
20608 0.675000 0.600000 0.200000
20609 0.700000 0.525000 0.125000
20610 0.700000 0.525000 0.150000
20611 0.700000 0.525000 0.175000
20612 0.700000 0.525000 0.200000
20613 0.700000 0.550000 0.125000
20614 0.700000 0.550000 0.150000
20615 0.700000 0.550000 0.175000
20616 0.700000 0.550000 0.200000
20617 0.700000 0.575000 0.125000
20618 0.700000 0.575000 0.150000
20619 0.700000 0.575000 0.175000
20620 0.700000 0.575000 0.200000
20621 0.700000 0.600000 0.125000
20622 0.700000 0.600000 0.150000
20623 0.700000 0.600000 0.175000
20624 0.700000 0.600000 0.200000
20625 0.625000 0.625000 0.000000
20626 0.625000 0.625000 0.025000
20627 0.625000 0.625000 0.050000
20628 0.625000 0.625000 0.075000
20629 0.625000 0.625000 0.100000
20630 0.625000 0.650000 0.000000
20631 0.625000 0.650000 0.025000
20632 0.625000 0.650000 0.050000
20633 0.625000 0.650000 0.075000
20634 0.625000 0.650000 0.100000
20635 0.625000 0.675000 0.000000
